no.,sX1_aeqd,sX2_aeqd,sX3_aeqd,sY1_aeqd,sY2_aeqd,sY3_aeqd,vertice_idx1,vertice_idx2,vertice_idx3
557,478581.06443504407,482417.7974373541,474029.00498462346,9574297.017585974,9581105.26040867,9589675.760425968,15,12,7
558,482417.7974373541,498371.85265795555,474029.00498462346,9581105.26040867,9583806.989764657,9589675.760425968,12,16,7
559,496434.23086194234,495979.63696326734,503192.7751976545,9544262.502637206,9534959.058022,9539254.612649499,54,67,66
560,496434.23086194234,488424.11541957856,487976.7086886177,9544262.502637206,9559820.966917759,9550516.201940455,54,32,42
561,489220.5915929335,487976.7086886177,477376.29021021747,9539961.862818755,9550516.201940455,9548706.218387214,55,42,37
562,489220.5915929335,477376.29021021747,473229.07950690633,9539961.862818755,9548706.218387214,9534918.203678716,55,37,48
563,489220.5915929335,496434.23086194234,487976.7086886177,9539961.862818755,9544262.502637206,9550516.201940455,55,54,42
564,489220.5915929335,473229.07950690633,478192.5868051258,9539961.862818755,9534918.203678716,9528848.805002617,55,48,63
565,488772.63133879635,489220.5915929335,478192.5868051258,9530658.165740026,9539961.862818755,9528848.805002617,68,55,63
566,489220.5915929335,488772.63133879635,495979.63696326734,9539961.862818755,9530658.165740026,9534959.058022,55,68,67
567,496434.23086194234,489220.5915929335,495979.63696326734,9544262.502637206,9539961.862818755,9534959.058022,54,55,67
568,469656.37392744847,472726.9918601082,478581.06443504407,9571230.112238873,9561755.554923901,9574297.017585974,13,23,15
569,464985.83639872284,469656.37392744847,478581.06443504407,9584277.791032795,9571230.112238873,9574297.017585974,8,13,15
570,469656.37392744847,464985.83639872284,452134.3388748285,9571230.112238873,9584277.791032795,9572052.56591324,13,8,9
571,456815.04697329964,469656.37392744847,452134.3388748285,9559011.616069917,9571230.112238873,9572052.56591324,17,13,9
572,472726.9918601082,469656.37392744847,456815.04697329964,9561755.554923901,9571230.112238873,9559011.616069917,23,13,17
573,799668.91527469,803679.2550317185,793655.8302659389,9453028.770607127,9459698.300367804,9465185.14501877,724,713,681
574,786929.7429743493,799668.91527469,793655.8302659389,9445900.275298793,9453028.770607127,9465185.14501877,725,724,681
575,799668.91527469,786929.7429743493,795300.0970948747,9453028.770607127,9445900.275298793,9441721.73899219,724,725,747
576,807855.8399915637,799668.91527469,795300.0970948747,9446521.343454694,9453028.770607127,9441721.73899219,758,724,747
577,799668.91527469,807855.8399915637,803679.2550317185,9453028.770607127,9446521.343454694,9459698.300367804,724,758,713
578,781118.6242414268,771863.6626192108,783856.7976114327,9438203.40193767,9430777.328122599,9428653.400532158,741,743,769
579,789484.6712289735,781118.6242414268,783856.7976114327,9434030.23737073,9438203.40193767,9428653.400532158,760,741,769
580,781118.6242414268,789484.6712289735,786929.7429743493,9438203.40193767,9434030.23737073,9445900.275298793,741,760,725
581,803679.2550317185,800949.3096293288,793655.8302659389,9459698.300367804,9469255.547344169,9465185.14501877,713,680,681
582,810973.2049469611,800949.3096293288,803679.2550317185,9463761.038790183,9469255.547344169,9459698.300367804,712,680,713
583,800949.3096293288,810973.2049469611,808248.6974108679,9469255.547344169,9463761.038790183,9473320.381489675,680,712,679
584,818129.1282372667,809173.165642079,819021.5978730669,9487665.390561434,9484911.113809835,9477089.315449744,649,642,688
585,809173.165642079,808248.6974108679,819021.5978730669,9484911.113809835,9473320.381489675,9477089.315449744,642,679,688
586,824824.3507174321,807855.8399915637,826774.0131385671,9462599.708562614,9446521.343454694,9443768.37076186,740,758,787
587,807855.8399915637,824824.3507174321,810973.2049469611,9446521.343454694,9462599.708562614,9463761.038790183,758,740,712
588,776286.7604150985,799126.8160316066,785775.0092415741,9488746.896885792,9490405.294753082,9498488.652383896,578,608,559
589,776286.7604150985,779045.9652354444,799126.8160316066,9488746.896885792,9479194.37521011,9490405.294753082,578,609,608
590,779045.9652354444,776286.7604150985,764819.535910332,9479194.37521011,9488746.896885792,9475653.014077213,609,578,595
591,804437.0253024882,802240.7492790312,789045.5081193037,9513306.671010738,9529824.794178218,9518061.162375808,543,492,506
592,809582.6761952725,802240.7492790312,804437.0253024882,9533888.569279306,9529824.794178218,9513306.671010738,491,492,543
593,809173.165642079,808454.174981083,799126.8160316066,9484911.113809835,9497805.607035808,9490405.294753082,642,603,608
594,808454.174981083,809173.165642079,818129.1282372667,9497805.607035808,9484911.113809835,9487665.390561434,603,642,649
595,808454.174981083,818129.1282372667,818356.4731482015,9497805.607035808,9487665.390561434,9512151.72791967,603,649,576
596,732597.3914067858,731617.502044938,718410.2171867668,9464128.231460864,9474698.189589987,9460518.225436164,579,535,561
597,732597.3914067858,740033.2527624792,731617.502044938,9464128.231460864,9470564.958399257,9474698.189589987,579,568,535
598,742310.9225767263,735052.9515375962,738006.2646053799,9454064.216223435,9449949.20802458,9442729.366765218,616,617,651
599,742310.9225767263,751391.7387168987,740033.2527624792,9454064.216223435,9459200.24078254,9470564.958399257,616,615,568
600,732597.3914067858,742310.9225767263,740033.2527624792,9464128.231460864,9454064.216223435,9470564.958399257,579,616,568
601,665942.18585156,670572.9373864239,671492.3764968325,9403622.829925058,9395146.744353274,9409069.020381765,647,684,632
602,656506.642166799,665942.18585156,671492.3764968325,9418249.630725954,9403622.829925058,9409069.020381765,585,647,632
603,665942.18585156,656506.642166799,652609.4157666056,9403622.829925058,9418249.630725954,9411518.556383798,647,585,600
604,703824.1210721589,712337.826944355,723174.6424479401,9577062.195035338,9572947.348170727,9576822.231151285,193,218,224
605,712337.826944355,703824.1210721589,706679.7525942611,9572947.348170727,9577062.195035338,9567522.427512798,218,193,225
606,712337.826944355,715184.1765811025,723174.6424479401,9572947.348170727,9563405.616531292,9576822.231151285,218,242,224
607,715184.1765811025,712337.826944355,706679.7525942611,9563405.616531292,9572947.348170727,9567522.427512798,242,218,225
608,645479.3324395247,680658.0085922548,691639.9867511406,9572906.02486626,9572862.43356728,9579095.158493323,139,177,176
609,694507.5976352084,703824.1210721589,691639.9867511406,9569558.463384464,9577062.195035338,9579095.158493323,202,193,176
610,680658.0085922548,694507.5976352084,691639.9867511406,9572862.43356728,9569558.463384464,9579095.158493323,177,202,176
611,694507.5976352084,680658.0085922548,687190.1738959001,9569558.463384464,9572862.43356728,9565406.88406442,202,177,203
612,703824.1210721589,694507.5976352084,706679.7525942611,9577062.195035338,9569558.463384464,9567522.427512798,193,202,225
613,730498.385622414,727671.1935253342,747250.5270370997,9531940.500990482,9516984.854413614,9521342.455682514,355,395,421
614,782618.2244653811,788296.0155034518,775058.2300061511,9525578.742020424,9530957.776479397,9541350.298028553,472,465,401
615,788296.0155034518,782618.2244653811,789045.5081193037,9530957.776479397,9525578.742020424,9518061.162375808,465,472,506
616,802240.7492790312,788296.0155034518,789045.5081193037,9529824.794178218,9530957.776479397,9518061.162375808,492,465,506
617,788296.0155034518,802240.7492790312,793979.7485014529,9530957.776479397,9529824.794178218,9536333.458750704,465,492,456
618,756219.0705583071,760225.4162504277,757258.3253791775,9524153.736081181,9530844.159039058,9538075.11424499,428,411,382
619,760225.4162504277,767550.1270940942,757258.3253791775,9530844.159039058,9534940.09783328,9538075.11424499,411,410,382
620,751391.7387168987,753898.0485982347,740033.2527624792,9459200.24078254,9469503.977848493,9470564.958399257,615,596,568
621,756581.8132175249,753898.0485982347,764819.535910332,9482127.149708793,9469503.977848493,9475653.014077213,560,596,595
622,753872.6958101768,769275.7563370811,756219.0705583071,9516167.671786325,9511468.257627293,9524153.736081181,447,493,428
623,769275.7563370811,760225.4162504277,756219.0705583071,9511468.257627293,9530844.159039058,9524153.736081181,493,411,428
624,760225.4162504277,769275.7563370811,767550.1270940942,9530844.159039058,9511468.257627293,9534940.09783328,411,493,410
625,740921.8866779455,733292.6274855866,759097.6817061697,9506657.542349463,9497900.503417926,9492430.716620613,457,473,526
626,817709.9094385064,834630.8248986833,845505.5592970754,9569397.553104311,9560967.3778165,9564705.079495495,387,444,454
627,777782.1282159277,770439.794057703,775058.2300061511,9553971.53135735,9549883.451106746,9541350.298028553,367,368,401
628,770439.794057703,777782.1282159277,771145.7921237076,9549883.451106746,9553971.53135735,9559164.10310141,368,367,341
629,634388.4255538543,645479.3324395247,628251.1836000263,9564297.247941729,9572906.02486626,9578689.945148667,143,139,112
630,625279.6941943672,634388.4255538543,628251.1836000263,9559049.939491965,9564297.247941729,9578689.945148667,144,143,112
631,629589.1070701277,634388.4255538543,625279.6941943672,9543611.537625315,9564297.247941729,9559049.939491965,178,143,144
632,629589.1070701277,616321.6122545857,611842.3921331683,9543611.537625315,9556117.853566032,9540070.475241954,178,140,163
633,629589.1070701277,625279.6941943672,616321.6122545857,9543611.537625315,9559049.939491965,9556117.853566032,178,144,140
634,597599.8036757573,607932.5984607992,611842.3921331683,9536284.678319015,9533316.671074335,9540070.475241954,158,173,163
635,602353.0366323584,607932.5984607992,597599.8036757573,9527830.682179863,9533316.671074335,9536284.678319015,179,173,158
636,605286.3458953904,602353.0366323584,591076.4770738233,9518321.139985396,9527830.682179863,9514525.407151444,204,179,190
637,671450.1455917731,681917.4014393571,677146.9372570553,9382267.242568864,9383869.422092121,9390029.69838546,719,734,706
638,682622.7890832742,676065.7656863012,663060.0499476729,9368670.908613827,9373790.334020372,9359539.502193121,774,752,772
639,676065.7656863012,681917.4014393571,671450.1455917731,9373790.334020372,9383869.422092121,9382267.242568864,752,734,719
640,666033.7535781566,682622.7890832742,663060.0499476729,9352345.685625156,9368670.908613827,9359539.502193121,792,774,772
641,666033.7535781566,679277.134219659,682622.7890832742,9352345.685625156,9344437.807666598,9368670.908613827,792,824,774
642,652174.5164301489,666033.7535781566,663060.0499476729,9350956.612139823,9352345.685625156,9359539.502193121,775,792,772
643,693340.8173153864,619627.5650318003,725882.2857026802,9323638.479314033,9325135.31449865,9322421.148051694,894,793,940
644,708798.2808114621,693340.8173153864,725882.2857026802,9323685.4953281,9323638.479314033,9322421.148051694,911,894,940
645,613384.9619408385,603364.0025877361,602675.8735353441,9363968.209753852,9369255.214227239,9357649.376695836,674,633,675
646,616254.0524440887,613384.9619408385,602675.8735353441,9354467.693551052,9363968.209753852,9357649.376695836,708,674,675
647,638716.4369244608,624962.8420340548,629473.6875191235,9383307.34746691,9384200.959563388,9373424.170444723,657,624,673
648,624962.8420340548,612045.3629704934,617803.1836719825,9384200.959563388,9399004.098134724,9379998.102502227,624,562,625
649,647402.9762168527,652174.5164301489,663060.0499476729,9357100.755431049,9350956.612139823,9359539.502193121,753,775,772
650,633107.1236529584,616254.0524440887,622400.7862619972,9348724.079905612,9354467.693551052,9342427.702028904,754,708,755
651,634313.6936241242,633107.1236529584,622400.7862619972,9340491.615626143,9348724.079905612,9342427.702028904,776,754,755
652,633107.1236529584,647402.9762168527,637696.6853328899,9348724.079905612,9357100.755431049,9367062.856089989,754,753,707
653,633107.1236529584,634313.6936241242,652174.5164301489,9348724.079905612,9340491.615626143,9350956.612139823,754,776,775
654,647402.9762168527,633107.1236529584,652174.5164301489,9357100.755431049,9348724.079905612,9350956.612139823,753,754,775
655,627179.7288214506,634313.6936241242,622400.7862619972,9336296.365681196,9340491.615626143,9342427.702028904,777,776,755
656,627179.7288214506,611428.7914696311,619627.5650318003,9336296.365681196,9331478.569310127,9325135.31449865,777,762,793
657,611428.7914696311,627179.7288214506,622400.7862619972,9331478.569310127,9336296.365681196,9342427.702028904,762,777,755
658,693340.8173153864,648904.9171053091,619627.5650318003,9323638.479314033,9326714.309959667,9325135.31449865,894,825,793
659,810189.8467287171,817579.8790035794,807694.2685865251,9323896.220506288,9330268.784302017,9335759.861992288,1012,1009,989
660,817579.8790035794,810189.8467287171,832483.5175632193,9330268.784302017,9323896.220506288,9323171.86244371,1009,1012,1034
661,728171.3849743353,736466.8242022592,735512.3514135208,9330405.01286038,9326283.028778864,9336842.004610881,922,943,919
662,748342.3166307284,736466.8242022592,725882.2857026802,9324208.301454427,9326283.028778864,9322421.148051694,962,943,940
663,736466.8242022592,728171.3849743353,725882.2857026802,9326283.028778864,9330405.01286038,9322421.148051694,943,922,940
664,867417.0749830452,853554.7365395515,857994.5333489132,9329433.136731584,9328332.57530285,9319780.131609008,1049,1041,1053
665,853554.7365395515,867417.0749830452,859560.601227098,9328332.57530285,9329433.136731584,9338294.29811972,1041,1049,1032
666,847687.1924922817,853554.7365395515,859560.601227098,9340505.63536853,9328332.57530285,9338294.29811972,1021,1041,1032
667,853554.7365395515,844146.7363617873,857994.5333489132,9328332.57530285,9318665.627937285,9319780.131609008,1041,1047,1053
668,953353.0326306785,939026.7210217463,947249.7628809202,9345850.465889733,9340250.30157445,9335950.68317114,1078,1076,1083
669,939026.7210217463,934968.0819474859,947249.7628809202,9340250.30157445,9333644.63886048,9335950.68317114,1076,1079,1083
670,912027.0891089479,923663.6235308158,916277.2489678825,9327668.152453328,9323066.9382535,9336596.490189336,1074,1084,1067
671,873652.3989843343,886307.016158485,871429.3534355283,9321877.717559025,9328889.447733473,9336068.607079776,1061,1060,1044
672,886307.016158485,880678.2488988577,871429.3534355283,9328889.447733473,9343394.80680948,9336068.607079776,1060,1040,1044
673,886307.016158485,873652.3989843343,886902.6490494692,9328889.447733473,9321877.717559025,9316009.845377434,1060,1061,1070
674,895941.8149652735,886307.016158485,886902.6490494692,9321007.243053015,9328889.447733473,9316009.845377434,1069,1060,1070
675,952780.5611753055,960042.4076355438,955466.0142415382,9321411.737686377,9325359.840783913,9331644.513920393,1096,1095,1091
676,945524.4315426659,952780.5611753055,947249.7628809202,9317458.071013156,9321411.737686377,9335950.68317114,1097,1096,1083
677,952780.5611753055,955466.0142415382,947249.7628809202,9321411.737686377,9331644.513920393,9335950.68317114,1096,1091,1083
678,953725.8940860642,952780.5611753055,945524.4315426659,9313154.637672693,9321411.737686377,9317458.071013156,1102,1096,1097
679,952780.5611753055,953725.8940860642,960982.5180009993,9321411.737686377,9313154.637672693,9317101.977396993,1096,1102,1101
680,960042.4076355438,952780.5611753055,960982.5180009993,9325359.840783913,9321411.737686377,9317101.977396993,1095,1096,1101
681,921616.4478728911,928982.1140108283,912872.0730388185,9491285.437021662,9495257.40299727,9510786.382209266,795,794,736
682,939826.6866941844,928982.1140108283,942221.9445019034,9498890.048678849,9495257.40299727,9486983.354446266,800,794,833
683,918725.3172316343,916049.5032730695,929899.9426472624,9478716.55410696,9468462.412400378,9467151.580300959,821,842,865
684,916049.5032730695,918725.3172316343,909746.7723994303,9468462.412400378,9478716.55410696,9476055.877539624,842,821,817
685,901990.1558151504,916049.5032730695,909746.7723994303,9467438.355239302,9468462.412400378,9476055.877539624,827,842,817
686,916049.5032730695,901990.1558151504,910126.6995847028,9468462.412400378,9467438.355239302,9460846.463515704,842,827,852
687,955580.2068471042,963211.5716684986,957550.3013522029,9535899.453982024,9542159.099906286,9556731.10640014,731,721,666
688,970630.1397739291,963211.5716684986,968633.6308126161,9546098.399157204,9542159.099906286,9525271.764794383,720,721,778
689,963211.5716684986,955580.2068471042,968633.6308126161,9542159.099906286,9535899.453982024,9525271.764794383,721,731,778
690,876773.281979133,888902.8647215521,893009.8948490755,9559622.612736223,9557362.023974301,9563994.786655236,523,552,531
691,888902.8647215521,913356.5366794843,893009.8948490755,9557362.023974301,9555112.500198798,9563994.786655236,552,602,531
692,990122.8563680798,990380.4843796209,998227.9701382901,9457718.050965656,9442513.024086813,9416026.608101375,957,979,1027
693,989862.6883931238,990122.8563680798,998227.9701382901,9472924.670060128,9457718.050965656,9416026.608101375,923,957,1027
694,989250.4684463626,979844.623935045,991793.1330158621,9430952.901585933,9423732.877082666,9421354.596826969,998,1001,1013
695,989250.4684463626,991793.1330158621,998227.9701382901,9430952.901585933,9421354.596826969,9416026.608101375,998,1013,1027
696,990380.4843796209,989250.4684463626,998227.9701382901,9442513.024086813,9430952.901585933,9416026.608101375,979,998,1027
697,982801.1705704161,989250.4684463626,990380.4843796209,9436276.105221208,9430952.901585933,9442513.024086813,984,998,979
698,989250.4684463626,982801.1705704161,979844.623935045,9430952.901585933,9436276.105221208,9423732.877082666,998,984,1001
699,936333.4259067032,938060.2473296769,948795.5649379258,9404676.960567001,9385840.84168525,9389465.429339608,990,1026,1028
700,964883.9743723635,956237.0179910143,972285.1401882411,9431064.497295903,9413242.987065079,9417487.678194264,976,999,1002
701,979844.623935045,964883.9743723635,972285.1401882411,9423732.877082666,9431064.497295903,9417487.678194264,1001,976,1002
702,982801.1705704161,964883.9743723635,979844.623935045,9436276.105221208,9431064.497295903,9423732.877082666,984,976,1001
703,938140.3946254465,938997.9067297834,927354.2975774432,9443016.213396642,9452271.63998049,9439380.547522409,927,908,925
704,938997.9067297834,938140.3946254465,951205.0028195129,9452271.63998049,9443016.213396642,9452254.931833051,908,927,924
705,938997.9067297834,944722.5962786191,929899.9426472624,9452271.63998049,9457554.99743871,9467151.580300959,908,906,865
706,944722.5962786191,938997.9067297834,951205.0028195129,9457554.99743871,9452271.63998049,9452254.931833051,906,908,924
707,953816.5886432467,966795.9938206066,962067.1810026905,9480019.148861486,9469400.599911654,9493221.070993112,864,905,841
708,974226.4584914191,966795.9938206066,951205.0028195129,9455817.582937464,9469400.599911654,9452254.931833051,944,905,924
709,966795.9938206066,944722.5962786191,951205.0028195129,9469400.599911654,9457554.99743871,9452254.931833051,905,906,924
710,944722.5962786191,966795.9938206066,953816.5886432467,9457554.99743871,9469400.599911654,9480019.148861486,906,905,864
711,938060.2473296769,942673.91734855,948795.5649379258,9385840.84168525,9379560.239822308,9389465.429339608,1026,1037,1028
712,942673.91734855,957570.9453680561,948795.5649379258,9379560.239822308,9372268.269857673,9389465.429339608,1037,1055,1028
713,979844.623935045,984452.2650294737,991793.1330158621,9423732.877082666,9417430.960816205,9421354.596826969,1001,1014,1013
714,978726.9895132494,984452.2650294737,979844.623935045,9412172.478220763,9417430.960816205,9423732.877082666,1017,1014,1001
715,984452.2650294737,978726.9895132494,997317.1454765799,9417430.960816205,9412172.478220763,9406781.170129595,1014,1017,1039
716,991793.1330158621,984452.2650294737,998227.9701382901,9421354.596826969,9417430.960816205,9416026.608101375,1013,1014,1027
717,984452.2650294737,997317.1454765799,998227.9701382901,9417430.960816205,9406781.170129595,9416026.608101375,1014,1039,1027
718,930003.948916527,936333.4259067032,929027.2294601471,9392449.360507289,9404676.960567001,9400710.45193819,1004,990,991
719,936333.4259067032,930003.948916527,938060.2473296769,9404676.960567001,9392449.360507289,9385840.84168525,990,1004,1026
720,648844.6896606688,647634.8787562835,637114.6371617898,9433915.455271812,9442155.505915023,9440517.193444837,520,495,479
721,584311.4898438104,594598.347192894,589860.3526488824,9488116.746222746,9485164.862754272,9493612.541468155,244,267,237
722,594598.347192894,584311.4898438104,587114.0105847523,9485164.862754272,9488116.746222746,9476291.455328906,267,244,281
723,612804.2233904246,605286.3458953904,604317.4236838131,9498031.114320239,9518321.139985396,9502057.006615175,258,204,236
724,639595.7379085944,639010.9163723384,651669.0934818495,9479991.589816598,9470702.671003092,9478027.743239878,357,384,383
725,519497.6464425811,508566.5384931066,522111.82610121777,9413702.030986868,9402629.90618089,9397253.581444386,344,359,399
726,603364.0025877361,594439.7588832662,602675.8735353441,9369255.214227239,9363980.888075642,9357649.376695836,633,634,675
727,594439.7588832662,586905.1250137676,602675.8735353441,9363980.888075642,9352791.442649867,9357649.376695836,634,658,675
728,586905.1250137676,594439.7588832662,580312.7537464453,9352791.442649867,9363980.888075642,9357846.37315007,658,634,627
729,508566.5384931066,513325.1288447216,522111.82610121777,9402629.90618089,9394226.478102233,9397253.581444386,359,391,399
730,513325.1288447216,508566.5384931066,501101.4108243016,9394226.478102233,9402629.90618089,9391369.259121122,391,359,377
731,526135.3987712283,519024.9536115294,530381.3826132452,9374906.531674286,9370630.17845998,9357206.884630155,482,483,540
732,537057.5259620352,526135.3987712283,541908.321456082,9385956.879381973,9374906.531674286,9379863.943914784,468,482,497
733,569834.6022672554,563950.0168120472,577733.674999742,9416713.178660424,9404239.468921741,9403431.310518472,432,463,489
734,547502.7488961531,537057.5259620352,541908.321456082,9387704.32240404,9385956.879381973,9379863.943914784,481,468,497
735,547502.7488961531,541908.321456082,562535.1449551717,9387704.32240404,9379863.943914784,9378692.689709676,481,497,528
736,564833.942221256,547502.7488961531,562535.1449551717,9389043.370103925,9387704.32240404,9378692.689709676,511,481,528
737,567367.3536143715,579986.064502459,562535.1449551717,9372587.863306597,9382327.11298306,9378692.689709676,563,553,528
738,579986.064502459,564833.942221256,562535.1449551717,9382327.11298306,9389043.370103925,9378692.689709676,553,511,528
739,579986.064502459,567367.3536143715,580312.7537464453,9382327.11298306,9372587.863306597,9357846.37315007,553,563,627
740,594439.7588832662,579986.064502459,580312.7537464453,9363980.888075642,9382327.11298306,9357846.37315007,634,553,627
741,600608.3659382922,612045.3629704934,615910.9638441951,9410203.37150273,9399004.098134724,9405751.658517875,510,562,548
742,584357.8665067162,583235.0664703753,577733.674999742,9398375.56228446,9408928.974837562,9403431.310518472,517,480,489
743,567570.681467873,572445.5188327952,578107.0383088693,9469287.06170294,9463174.738330767,9471000.329164088,268,294,282
744,572445.5188327952,567570.681467873,565254.5836219315,9463174.738330767,9469287.06170294,9458931.654189833,294,268,295
745,604879.4783503631,602385.1306656708,613068.6741367867,9482202.35340558,9469533.140109409,9473531.363890618,293,323,335
746,602385.1306656708,594598.347192894,587114.0105847523,9469533.140109409,9485164.862754272,9476291.455328906,323,267,281
747,594598.347192894,602385.1306656708,604879.4783503631,9485164.862754272,9469533.140109409,9482202.35340558,267,323,293
748,587974.5287980383,587114.0105847523,578107.0383088693,9461086.343423232,9476291.455328906,9471000.329164088,325,281,282
749,511207.4661804617,525110.048349555,518396.1274259121,9489881.01753166,9489144.314461231,9494164.802177615,153,165,152
750,525110.048349555,523911.50976664707,518396.1274259121,9489144.314461231,9499698.97056242,9494164.802177615,165,148,152
751,542610.1735437406,525110.048349555,531452.4847648669,9490520.04666001,9489144.314461231,9477146.248229142,184,165,197
752,523911.50976664707,525110.048349555,542610.1735437406,9499698.97056242,9489144.314461231,9490520.04666001,148,165,184
753,465480.81120361196,459797.52748288383,468632.0956737187,9480510.815550787,9470292.511597779,9473368.514834177,122,130,134
754,468632.0956737187,459797.52748288383,466416.45789528184,9473368.514834177,9470292.511597779,9462987.547412068,134,130,154
755,459797.52748288383,457059.24004663253,445816.3516947309,9470292.511597779,9486734.717529155,9468610.076080294,130,104,123
756,459797.52748288383,465480.81120361196,457059.24004663253,9470292.511597779,9480510.815550787,9486734.717529155,130,122,104
757,459272.01512572594,459797.52748288383,445816.3516947309,9458665.525648378,9470292.511597779,9468610.076080294,155,130,123
758,459797.52748288383,459272.01512572594,466416.45789528184,9470292.511597779,9458665.525648378,9462987.547412068,130,155,154
759,478167.79761693045,492811.3393557172,468632.0956737187,9454263.024389604,9469848.335911486,9473368.514834177,181,166,134
760,525110.048349555,524269.8219320903,531452.4847648669,9489144.314461231,9472872.390890632,9477146.248229142,165,198,197
761,524269.8219320903,525110.048349555,511207.4661804617,9472872.390890632,9489144.314461231,9489881.01753166,198,165,153
762,525583.8573216392,539574.7340543837,531452.4847648669,9464643.88525613,9466211.777818656,9477146.248229142,222,233,197
763,524269.8219320903,525583.8573216392,531452.4847648669,9472872.390890632,9464643.88525613,9477146.248229142,198,222,197
764,464204.95509834203,478167.79761693045,466416.45789528184,9452606.69248876,9454263.024389604,9462987.547412068,167,181,154
765,459272.01512572594,464204.95509834203,466416.45789528184,9458665.525648378,9452606.69248876,9462987.547412068,155,167,154
766,447090.5301928291,438075.5840648346,451617.0593156435,9458065.738969784,9450319.091210205,9442711.943062155,138,141,172
767,447090.5301928291,459272.01512572594,445816.3516947309,9458065.738969784,9458665.525648378,9468610.076080294,138,155,123
768,429859.95944561635,447090.5301928291,445816.3516947309,9461169.483418616,9458065.738969784,9468610.076080294,115,138,123
769,438075.5840648346,447090.5301928291,429859.95944561635,9450319.091210205,9458065.738969784,9461169.483418616,141,138,115
770,455192.058115836,452157.13247975736,441904.17646631005,9406435.613410426,9415894.798795927,9418694.616274161,254,232,213
771,452157.13247975736,454557.46153644787,441904.17646631005,9415894.798795927,9430925.990589676,9418694.616274161,232,200,213
772,437575.070250915,454557.46153644787,451617.0593156435,9438692.008554926,9430925.990589676,9442711.943062155,162,200,172
773,437575.070250915,430164.86485035426,441904.17646631005,9438692.008554926,9427373.110667136,9418694.616274161,162,175,213
774,454557.46153644787,437575.070250915,441904.17646631005,9430925.990589676,9438692.008554926,9418694.616274161,200,162,213
775,437575.070250915,438075.5840648346,430853.7648080999,9438692.008554926,9450319.091210205,9443650.778409826,162,141,150
776,438075.5840648346,437575.070250915,451617.0593156435,9450319.091210205,9438692.008554926,9442711.943062155,141,162,172
777,427099.8912815489,437575.070250915,430853.7648080999,9436826.451650769,9438692.008554926,9443650.778409826,157,162,150
778,437575.070250915,427099.8912815489,430164.86485035426,9438692.008554926,9436826.451650769,9427373.110667136,162,157,175
779,428301.58091751294,432037.7750181526,423576.1495597867,9383199.997157738,9390021.587302726,9393886.949180486,279,263,241
780,431349.9590659252,432037.7750181526,440794.988652735,9414508.541221175,9390021.587302726,9393122.522181984,210,263,273
781,432037.7750181526,431349.9590659252,423576.1495597867,9390021.587302726,9414508.541221175,9393886.949180486,263,210,241
782,423576.1495597867,422577.6133592601,415392.79892292706,9393886.949180486,9411398.906974215,9404720.27268803,241,201,211
783,431349.9590659252,422577.6133592601,423576.1495597867,9414508.541221175,9411398.906974215,9393886.949180486,210,201,241
784,422577.6133592601,419894.6645107187,415392.79892292706,9411398.906974215,9430150.321755953,9404720.27268803,201,160,211
785,422577.6133592601,430164.86485035426,419894.6645107187,9411398.906974215,9427373.110667136,9430150.321755953,201,175,160
786,422577.6133592601,431349.9590659252,430164.86485035426,9411398.906974215,9414508.541221175,9427373.110667136,201,210,175
787,721378.6659961519,710833.0206043096,720061.0592330404,9453302.431194015,9451744.498488909,9434743.314857118,591,580,645
788,710833.0206043096,706045.5266985779,701940.7547847421,9451744.498488909,9457922.439528314,9448890.474060707,580,544,569
789,710833.0206043096,721378.6659961519,718410.2171867668,9451744.498488909,9453302.431194015,9460518.225436164,580,591,561
790,706045.5266985779,710833.0206043096,718410.2171867668,9457922.439528314,9451744.498488909,9460518.225436164,544,580,561
791,679477.2415718248,671137.015471742,687779.3247510814,9502954.86284978,9482539.877759663,9496543.113345413,356,403,389
792,651669.0934818495,671137.015471742,664203.0390993478,9478027.743239878,9482539.877759663,9509835.24262975,383,403,316
793,671137.015471742,679477.2415718248,664203.0390993478,9482539.877759663,9502954.86284978,9509835.24262975,403,356,316
794,692438.7088083092,699704.7012207621,687779.3247510814,9488050.458218856,9492197.940845277,9496543.113345413,430,429,389
795,692438.7088083092,698904.976511571,699704.7012207621,9488050.458218856,9480592.777783655,9492197.940845277,430,466,429
796,671137.015471742,692438.7088083092,687779.3247510814,9482539.877759663,9488050.458218856,9496543.113345413,403,430,389
797,707338.0896529984,703225.5917871456,718410.2171867668,9476487.073123148,9467454.80909549,9460518.225436164,494,514,561
798,703225.5917871456,706045.5266985779,718410.2171867668,9467454.80909549,9457922.439528314,9460518.225436164,514,544,561
799,696611.9552494116,703225.5917871456,707338.0896529984,9472593.451508945,9467454.80909549,9476487.073123148,487,514,494
800,706918.8010415492,699699.0121236881,702665.9177143215,9420549.441212934,9416407.844493123,9409199.977968436,663,664,690
801,699699.0121236881,692168.9330400768,702665.9177143215,9416407.844493123,9407620.773775764,9409199.977968436,664,683,690
802,692168.9330400768,699699.0121236881,687549.629362181,9407620.773775764,9416407.844493123,9416107.551795019,683,664,646
803,715788.340784272,725974.1210630146,720061.0592330404,9423399.107759617,9420313.460725116,9434743.314857118,672,696,645
804,682832.8831482397,671838.040517763,682053.0638813302,9449080.990628835,9440517.946202926,9437477.074217059,527,536,570
